Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
"[""Space""]",Ignacio Bazan Lazcano,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/217.png,"When Played: If you control another space unit, you may exhaust a unit.",3,,,0.03,0.10,Death Space Skirmisher,217,3,Common,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Salomé Goré,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/218.png,"When Played: Deal 3 indirect damage to a player. If a base is damaged this way, ready this unit. (That player assigns 3 unpreventable damage among their base and units.)",3,,,0.05,0.14,Guerilla Soldier,218,2,Common,JTL,,"[""FRINGE"", ""TWI'LEK"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Salomé Goré,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/219.png,When Played/On Attack: Deal 1 damage to a friendly unit and ready a resource.,3,,,0.04,0.09,Rafa Martez,219,3,Uncommon,JTL,Shrewd Sister,"[""UNDERWORLD""]",Unit,True,Normal
"[""Ground""]",Thomas Wievegg,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/220.png,When Defeated: You may return a non-leader unit with 2 or less power to its owner's hand.,3,,,0.02,0.07,Skyway Cloud Car,220,3,Common,JTL,,"[""FRINGE"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Christian Papazoglakis,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/221.png,"When Defeated: Choose an opponent. For this phase, they may play this unit from its owner's discard pile for free.",5,,,4.63,5.76,Stolen AT-Hauler,221,4,Legendary,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Ground""]",Aarnoud De Rycker,"[""Cunning""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/222.png,When Played: Deal 3 indirect damage to a player. Exhaust each unit damaged this way. (That player assigns 3 unpreventable damage among their base and units.),4,,,0.03,0.13,Kimoglia Heavy Fighter,222,3,Common,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Reno,"[""Cunning""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/223.png,When a Pilot attaches to this unit: You may return a non-leader unit that costs 2 or less or an exhausted non-leader unit that costs 4 or less to its owner's hand.,5,,,0.04,0.15,Razor Crest,223,3,Uncommon,JTL,Ride For Hire,"[""MANDALORIAN"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Ground""]",Space Goose,"[""Cunning""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/224.png,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),3,"[""Sentinel""]",,0.03,0.06,Shadowed Hover Tank,224,5,Common,JTL,,"[""FRINGE"", ""VEHICLE"", ""TANK""]",Unit,False,Normal
"[""Space""]",Amélie Hutt,"[""Cunning""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/225.png,"Ambush (When you play this unit, it may attack an enemy unit.)
Raid 1 (This unit gets +1/+0 while attacking.)",6,"[""Ambush"", ""Raid""]",,0.03,0.08,Corporate Light Cruiser,225,4,Common,JTL,,"[""FRINGE"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Space""]",Ario Anindito,"[""Cunning""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/226.png,"Each enemy non-leader unit gets -1/-0 for each damage on it. 
When Played: Deal 5 indirect damage to a player.",6,,,0.40,0.76,Radiant VII,226,5,Legendary,JTL,Ambassadors' Arrival,"[""REPUBLIC"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,JB Casacop,"[""Cunning""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/227.png,"Attach to a Capital Ship or Transport unit.
Attached unit gains: “On Attack: You may exhaust a non-leader unit the defending player controls. If you do, deal indirect damage equal to its power to that player.”",,,,0.10,0.35,Superheavy Ion Cannon,227,,Rare,JTL,,"[""MODIFICATION"", ""WEAPON""]",Upgrade,False,Normal
,Ario Murti,"[""Cunning""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/228.png,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,,,0.03,0.06,Barrel Roll,228,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Reno,"[""Cunning""]",,,1,False,,,https://cdn.swu-db.com/images/cards/JTL/229.png,Give a unit Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.),,"[""Sentinel""]",,0.03,0.06,Diversion,229,,Common,JTL,,"[""GAMBIT""]",Event,False,Normal
,Agus Setiawan,"[""Cunning""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/230.png,Deal 2 damage to a Droid or Vehicle unit and exhaust it.,,,,0.03,0.10,Electromagnetic Pulse,230,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Gabriel Gomez Almenzar,"[""Cunning""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/231.png,Attack with a Vehicle unit. It gets +2/+0 for this attack.,,,,0.02,0.07,Punch It,231,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Ario Anindito,"[""Cunning""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/232.png,"Return a friendly space unit and any number of non-leader upgrades on it to their owners' hands. The next time you play a copy of that unit this phase, you may play it for free.",,,,0.10,0.33,Jump to Lightspeed,232,,Rare,JTL,,"[""GAMBIT""]",Event,False,Normal
,Benjamin Paulus,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/233.png,Return up to 2 non-leader units in the same arena with a combined cost 3 or less to their owners' hands.,,,,0.03,0.06,Sweep the Area,233,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Sebastián Guidobono,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/234.png,Deal 5 indirect damage to a player. (They assign 5 unpreventable damage among their base and units.),,,,0.04,0.09,Torpedo Barrage,234,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Gabriel Gomez Almenzar,"[""Cunning""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/235.png,"Take control of a non-leader Vehicle unit that costs 6 or less without a Pilot on it. If you do, ready it. At the start of the next regroup phase, return that unit to its owner's hand.",,,,0.14,0.29,Commandeer,235,,Rare,JTL,,"[""TRICK""]",Event,False,Normal
"[""Ground""]",Benjamin Paulus,"[""Villainy""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/236.png,Piloting [C=1 Villainy] (You may play this as an upgrade on a friendly Vehicle without a pilot.),2,"[""Piloting""]",,0.10,0.26,indoctrinated Conscript,236,1,Common,JTL,,"[""FIRST ORDER"", ""PILOT""]",Unit,False,Normal
"[""Space""]",Amad Mir,"[""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/237.png,On Attack: Deal 3 indirect damage to the defending player. (They assign 3 unpreventable damage among their base and units.),4,,,0.04,0.12,TIE Bomber,237,0,Common,JTL,,"[""IMPERIAL"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Omercan Cirit,"[""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/238.png,On Attack: This unit gets +1/+0 for this attack for each damaged unit the defending player controls.,3,,,0.02,0.10,Sith Trooper,238,3,Common,JTL,,"[""FIRST ORDER"", ""SITH"", ""TROOPER""]",Unit,False,Normal
"[""Space""]",Francois Cannels,"[""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/239.png,When Played: You may deal 2 damage to a damaged unit.,2,,,0.03,0.12,TIE Dagger Vanguard,239,2,Common,JTL,,"[""FIRST ORDER"", ""SITH"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Shane Molina,"[""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/240.png,"When Played/On Attack: Deal 1 indirect damage to a player. If you control Boba Fett (as a unit, upgrade, or leader), deal 2 indirect damage instead. (They assign unpreventable damage among their base and units.)",4,,,0.49,1.08,Fett's Firespray,240,4,Special,JTL,Feared Silhouette,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Omercan Cirit,"[""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/241.png,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),3,"[""Sentinel""]",,0.02,0.08,Rogue-class Starfighter,241,4,Common,JTL,,"[""SEPARATIST"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Ignacio Bazan Lazcano,"[""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/242.png,"Shielded (When you play this unit, give a Shield token to it.) 
When Played/When Defeated: You may take control of a token upgrade on a unit and attach it to a different eligible unit.",4,"[""Shielded""]",,0.20,0.31,Shuttle ST-149,242,3,Uncommon,JTL,Under Krennic's Authority,"[""IMPERIAL"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Amélie Hutt,"[""Villainy""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/243.png,On Attack: Create a TIE Fighter token.,7,,,0.02,0.10,Quasar TIE Carrier,243,5,Common,JTL,,"[""IMPERIAL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
,Reno,"[""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/244.png,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,,,0.15,0.23,There Is No Escape,244,,Rare,JTL,,"[""TACTIC""]",Event,False,Normal
"[""Ground""]",Stephen Zavala,"[""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/245.png,"Piloting [C=0 Heroism] 
This upgrade can be played on a friendly Vehicle unit with a Pilot on it.
Attached unit gains: “You may play or deploy 1 additional Pilot on this unit.”",4,"[""Piloting""]",,0.10,0.26,R2-D2,245,1,Uncommon,JTL,Artooooooooo!,"[""REBEL"", ""DROID"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Marc Escachx,"[""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/246.png,Piloting [C=2 Heroism] (You may play this as an upgrade on a friendly Vehicle without a pilot.),3,"[""Piloting""]",,0.03,0.07,Hopeful Volunteer,246,1,Common,JTL,,"[""REBEL"", ""PILOT""]",Unit,False,Normal
"[""Space""]",Aaron Dhanda,"[""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/247.png,"While this unit has a Pilot on it, it gets +1/+1.",2,,,0.03,0.09,Resistance X-Wing,247,2,Common,JTL,,"[""RESISTANCE"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Jake Parker,"[""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/248.png,When Played: Deal 3 damage to this unit.,7,,,0.03,0.06,Dilapidated Ski Speeder,248,3,Common,JTL,,"[""RESISTANCE"", ""VEHICLE"", ""SPEEDER""]",Unit,False,Normal
"[""Space""]",Robert Bonchune,"[""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/249.png,"You may play or deploy 1 additional Pilot on this unit. 
This unit gets +1/+0 for each Pilot on it.",4,,,1.33,1.62,Millennium Falcon,249,3,Special,JTL,Get Out And Push,"[""REBEL"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Kyle Petchock,"[""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/250.png,"On Attack: If you control a: 
Vigilance unit, heal 2 damage from a base. 
Command unit, give an Experience token to a unit. 
Aggression unit, deal 1 damage to a unit or a base. 
Cunning unit, exhaust or ready a resource.",3,,,7.99,8.35,Sabine's Masterpiece,250,3,Rare,JTL,Crazy Colorful,"[""REBEL"", ""VEHICLE"", ""FIGHTER"", ""SPECTRE""]",Unit,True,Normal
"[""Space""]",Amad Mir,"[""Heroism""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/251.png,,7,,,0.02,0.06,Jedi Light Cruiser,251,6,Common,JTL,,"[""JEDI"", ""REPUBLIC"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Space""]",Francois Cannels,"[""Heroism""]",,,7,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/252.png,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)
When Played: Create an X-Wing token.",7,"[""Sentinel""]",,0.04,0.13,Tantive IV,252,5,Uncommon,JTL,Fleeing the Empire,"[""REBEL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Eslam AboShady,"[""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/253.png,"You may give a ground unit +2/+2 for this phase.
You may give a space unit +2/+2 for this phase.",,,,0.03,0.05,Coordinated Front,253,,Common,JTL,,"[""PLAN""]",Event,False,Normal
,Kyle Petchock,"[""Heroism""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/254.png,Create 2 X-Wing tokens.,,,,0.03,0.06,Dedicated Wingmen,254,,Common,JTL,,"[""SUPPLY""]",Event,False,Normal
"[""Ground""]",Aitor Prieto,[],,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/255.png,Piloting [C=1] (You may play this as an upgrade on a friendly Vehicle without a pilot.),1,"[""Piloting""]",,0.03,0.06,Sullustan Spacer,255,1,Common,JTL,,"[""FRINGE"", ""PILOT""]",Unit,False,Normal
"[""Space""]",Fernando Correa,[],,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/256.png,"A deck can have up to 15 copies of this card. 
This unit gets +1/+0 for each other friendly Swarming Vulture Droid.",2,,,0.03,0.17,Swarming Vulture Droid,256,2,Common,JTL,,"[""SEPARATIST"", ""DROID"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",French Carlomagno,[],,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/257.png,"While you control another Fighter unit, this unit gains Raid 2. (It gets +2/+0 while attacking.)",3,"[""Raid""]",,0.03,0.08,Flanking Fang Fighter,257,2,Common,JTL,,"[""MANDALORIAN"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Francois Cannels,[],,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/258.png,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),4,"[""Sentinel""]",,0.02,0.07,Corellian Freighter,258,4,Common,JTL,,"[""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Amad Mir,[],,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/259.png,"Ambush
This unit can attack space units.
While attacking a space unit, this unit gets –1/–0.",6,"[""Ambush""]",,0.03,0.12,Retrofitted Airspeeder,259,3,Uncommon,JTL,,"[""VEHICLE"", ""SPEEDER""]",Unit,False,Normal
,EJ Dela Cruz,[],,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/260.png,"When attached unit is attacked: The attacking player takes control of this upgrade and attaches it to a unit they control. 
Attached unit gains: ""The first unit you play each round costs 2 less.""",,,,0.59,0.88,Death Star Plans,260,,Legendary,JTL,,"[""ITEM""]",Upgrade,False,Normal
,JB Casacop,[],,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/261.png,Attack with 2 space units (one at a time).,,,,0.02,0.09,Attack Run,261,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Aaron Dhanda,[],,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/262.png,Exhaust a unit.,,,,0.03,0.07,Evasive Maneuver,262,,Common,JTL,,"[""TRICK""]",Event,False,Normal
"[""Ground""]",David Buisan,"[""Vigilance"", ""Villainy""]",https://cdn.swu-db.com/images/cards/SEC/001-b.png,When Deployed: The next card you play using Plot this phase costs 3 less.,7,True,"Epic Action: If you control 7 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/001.png,"Action [C=1, Exhaust]: Search the top 5 cards of your deck for a card with Plot, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",8,,,0.25,0.35,Chancellor Palpatine,001,6,Special,SEC,How Liberty Dies,"[""REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Ivan Shavrin,"[""Vigilance"", ""Villainy""]",https://cdn.swu-db.com/images/cards/SEC/002-b.png,When another friendly unit is dealt damage and survives: You may have that unit deal that much damage to an enemy unit. Use this ability only once each round.,5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/002.png,"Action [C=1, Exhaust]: A friendly damaged unit deals 1 damage to an enemy unit. If the friendly unit has 3 or more damage on it, it deals 2 damage instead.",8,,,0.02,0.08,Jabba the Hutt,002,2,Common,SEC,Wonderful Human Being,"[""UNDERWORLD"", ""HUTT""]",Leader,True,Normal
"[""Ground""]",Sebastián Guidobono,"[""Vigilance"", ""Villainy""]",https://cdn.swu-db.com/images/cards/SEC/003-b.png,When this unit completes an attack (and survives): You may play an upgrade from your discard pile on a friendly non-Vehicle unit. It costs 1 less.,6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/003.png,"Action [Exhaust]: Play an upgrade from your hand on a friendly non-Vehicle unit. It costs 1 less. If you do, deal 1 damage to that unit.",7,,,0.07,0.17,Lama Su,003,3,Rare,SEC,We Modified Their Genetics,"[""KAMINOAN"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Jessi Ochse,"[""Vigilance"", ""Heroism""]",https://cdn.swu-db.com/images/cards/SEC/004-b.png,"On Attack: You may disclose Vigilance, Command, Aggression, Cunning, or Heroism. If you do, give an Experience token to a unit that doesn't share an aspect with the disclosed card.",6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/004.png,"Action [C=1, Exhaust]: Disclose Vigilance, Command, Aggression, Cunning, or Heroism (reveal a card from your hand with this aspect icon). If you do, give an Experience token to a unit that doesn't share an aspect with the disclosed card.",7,,,0.05,0.11,Leia Organa,004,4,Common,SEC,Of A Secret Bloodline,"[""NEW REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Borja Pindado,"[""Vigilance"", ""Heroism""]",https://cdn.swu-db.com/images/cards/SEC/005-b.png,Restore 4,5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/005.png,"Action [Exhaust]: Heal up to 2 damage from a unit. If you do, deal that much damage to your base.",8,"[""Restore""]",,0.09,0.18,Satine Kryze,005,0,Rare,SEC,Standing on Principles,"[""MANDALORIAN"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Ario Murti,"[""Command"", ""Villainy""]",https://cdn.swu-db.com/images/cards/SEC/006-b.png,When this unit completes an attack (and survives): You may attack with another unit that costs 4 or less.,5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/006.png,"Action [Exhaust]: Attack with a unit. Then, you may attack with another unit that costs less than it.",6,,,0.01,0.07,Colonel Yularen,006,4,Common,SEC,This is Why We Plan,"[""IMPERIAL"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Johnny Morrow,"[""Command"", ""Villainy""]",https://cdn.swu-db.com/images/cards/SEC/007-b.png,"Overwhelm
Action [discard a card from your hand]: Play a unit from your hand (paying its cost). It gains Ambush for this phase.",7,True,"Epic Action: If you control 7 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/007.png,"Action [Exhaust, discard a card that costs 6 or more from your hand]: Play a unit that costs 5 or less from your hand (paying its cost). It gains Ambush for this phase.",7,"[""Ambush"", ""Overwhelm""]",,0.09,0.16,Dryden Vos,007,5,Rare,SEC,I Never Ask Twice,"[""UNDERWORLD""]",Leader,True,Normal
"[""Ground""]",Afif Khaled,"[""Command"", ""Heroism""]",https://cdn.swu-db.com/images/cards/SEC/008-b.png,When you play a card from your resources: Heal 1 damage from your base.,4,True,"Action [Exhaust, discard 2 cards from your hand]: If you control 4 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/008.png,"Action [C=1, Exhaust]: If a friendly unit was defeated this phase, return a friendly resource to its owner's hand. If you do, put the top card of your deck into play as a resource.",3,,,0.07,0.17,Bail Organa,008,3,Rare,SEC,Doing Everything He Can,"[""REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",David Buisan,"[""Command"", ""Heroism""]",https://cdn.swu-db.com/images/cards/SEC/009-b.png,"Ignore the aspect penalties on non‑Villainy Official units you play.
Each other friendly Official unit gets +0/+1.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SEC/009.png,Ignore the aspect penalties on non‑Villainy Official units you play. each other friendly official unit gets +0/+1.,7,,,0.01,0.07,Mon Mothma,009,3,Common,SEC,Forming a Coalition,"[""REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
